UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2C12,F2C12,XF2C121,F2C121,XF2C122,F2C122,XF2C13,F2C13,XF2C131,F2C131,XF2C132,F2C132,XF2C14,F2C14,XF2C141,F2C141,XF2C142,F2C142,XF2C15,F2C15,XF2C151,F2C151,XF2C152,F2C152,XF2C16,F2C16,XF2C161,F2C161,XF2C162,F2C162,XF2C17,F2C17,XF2C171,F2C171,XF2C172,F2C172,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02,XF2H03,F2H03,XF2H03A,F2H03A,XF2H03B,F2H03B,XF2H03C,F2H03C,XF2H03D,F2H03D,XF2I01,F2I01,XF2I02,F2I02,XF2I03,F2I03,XF2I04,F2I04,XF2I05,F2I05,XF2I06,F2I06,XF2I07,F2I07   
214148,"R",35402814,"R",30513136,"R",0,"R",76690158,"R",5490515,"R",0,"R",44730991,"R",26468652,"R",0,"R",26468652,"R",71199643,"R",498240,"R",43464581,"R",10340454,"R",1143885,"R",0,"R",55447160,"R",24934024,"R",19029014,"R",16412326,"R",0,"R",2616688,"R",68582955,"R",0,"R",71199643,"R",801854,"R",242755,"R",333348,"R",0,"R",708898,"R",6301237,"R",8388092,"R",6792247,"R",455946,"R",7248193,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",275820,"R",275820,"Z",0,"R",6972373,"R",6516427,"R",455946,"R",10997200,"R",10997200,"R",0,"R",0,"R",242338,"R",242338,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",494032,"R",0,"R",494032,"R",0,"R",72109,"R",64860,"R",7249,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2585810,"R",887131,"R",1211909,"R",486770,"R",2585810,"R",887131,"R",1211909,"R",486770,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",806703,"R",684424,"R",122279,"Z",0,"R",0,"R",0,"R",2757177,"R",2757177,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1073645,"R",1073219,"R",426,"R",0,"R",19029014,"R",16706349,"R",1835895,"R",486770,"R",0,"R",1489482,"R",-1489482,"Z",0,"R",19029014,"R",18195831,"R",346413,"R",486770,"R",5209423,"R",3082217,"R",0,"R",0,"R",0,"R",0,"R",1299206,"R",772998,"R",1162366,"R",654392,"R",6049180,"R",2284754,"R",2692151,"R",192795,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16412326,"R",6987156,"R",1327628,"R",1597714,"R",1058697,"R",23553,"R",5417578, 1,"R",29696782,"R",35402814,"R",5706032,"R",6352673,"R",705394,"R",-1352035,"R",0,"R",1163438,"R",17575764,"R",2616688,"R",68582955,"R",0,"R",0,"R",16412326
214157,"R",115407501,"R",153549409,"R",0,"R",302590380,"R",105205197,"R",87803279,"R",81879807,"R",115505376,"R",78845295,"R",36660081,"R",197385183,"R",24467372,"R",177920421,"R",63441685,"R",6466117,"R",0,"R",272295595,"R",118746186,"R",73030621,"R",73561198,"R",0,"R",-530577,"R",197916139,"R",-379,"R",197385183,"R",2522470,"R",1307537,"R",2226160,"R",0,"R",1796528,"R",38887453,"R",46740148,"R",44254793,"R",0,"R",44254793,"R",2522470,"R",2522470,"R",0,"R",294589,"R",294589,"R",0,"R",2226160,"R",2226160,"R",0,"R",0,"R",0,"R",0,"R",1796528,"R",1796528,"R",0,"R",37415046,"R",37415046,"R",0,"R",48152428,"R",48152428,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2549247,"R",2549247,"R",0,"R",0,"R",467973,"R",467973,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8592822,"R",2841035,"R",3074798,"R",2676989,"R",8592822,"R",2841035,"R",3074798,"R",2676989,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-1600282,"R",2076368,"R",-3935273,"R",258623,"R",0,"R",0,"R",13936601,"R",13936601,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",931832,"R",931832,"R",0,"R",0,"R",73030621,"R",70955484,"R",-860475,"R",2935612,"R",0,"R",2419540,"R",-2419540,"R",0,"R",73030621,"R",73375024,"R",-3280015,"R",2935612,"R",35549494,"R",16894385,"R",175163,"R",125099,"R",0,"R",0,"R",4462754,"R",1606614,"R",13055045,"R",4965053,"R",10666082,"R",4919028,"R",9351744,"R",1016659,"R",0,"R",0,"R",0,"R",0,"R",0,"R",300916,"R",0,"R",73561198,"R",29526838,"R",8293077,"R",8067114,"R",8854029,"R",2452942,"R",16367198, 1,"R",117877996,"R",114415453,"R",-3462543,"R",3789004,"R",-501653,"R",-4833461,"R",-1916433,"R",-186174,"R",75466083,"R",-530577,"R",197916139,"R",52791037,"R",87803279,"R",73561198
214166,"R",82771569,"R",69929588,"R",0,"R",166207128,"R",27929259,"R",19802609,"R",130884344,"R",7393525,"R",5267344,"R",2126181,"R",138277869,"R",12403823,"R",101222251,"R",12966828,"R",1774987,"R",0,"R",128367889,"R",58438301,"R",25308292,"R",27540491,"R",0,"R",-2232199,"R",140510068,"R",0,"R",138277869,"R",1805438,"R",1085667,"R",1567461,"R",0,"R",352204,"R",7727035,"R",12537805,"R",8079239,"R",0,"R",8079239,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",352204,"R",352204,"R",0,"R",7727035,"R",7727035,"R",0,"R",18379073,"R",18379073,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",1292486,"R",1292486,"R",0,"R",0,"R",800766,"R",800766,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",554349,"R",302145,"R",98958,"R",153246,"R",420496,"R",168292,"R",98958,"R",153246,"R",133853,"R",133853,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",-283289,"R",-216519,"R",-66770,"Z",0,"Z",0,"Z",0,"R",4519198,"R",4519198,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",45709,"R",45709,"R",0,"R",0,"R",25308292,"R",25122858,"R",32188,"R",153246,"R",0,"R",0,"Z",0,"Z",0,"R",25308292,"R",25122858,"R",32188,"R",153246,"R",9143427,"R",5465599,"Z",0,"Z",0,"Z",0,"Z",0,"R",2121013,"R",877769,"R",5907945,"R",2059704,"R",6008974,"R",1967463,"R",3526574,"R",78073,"R",820158,"Z",0,"Z",0,"Z",0,"Z",0,"R",12400,"R",0,"R",27540491,"R",10448608,"R",3288562,"R",1838502,"R",3486813,"R",711673,"R",7766333, 1,"R",43986493,"R",41839430,"R",-2147063,"R",156313,"R",-398051,"R",-1936639,"R",31314,"R",-2013840,"R",25122858,"R",-2232199,"R",140510068,"R",82331322,"R",19802609,"R",27540491
214175,"R",300632442,"R",162280593,"R",65064695,"R",527977730,"R",93489947,"R",61302646,"R",264454780,"R",170033003,"R",88993973,"R",81039030,"R",434487783,"R",2523375,"R",254049775,"R",75111422,"R",1339022,"R",0,"R",333023594,"R",170743001,"R",98710759,"R",104582219,"R",2,"R",-5871458,"R",440359241,"R",0,"R",434487783,"R",1965287,"R",653520,"R",905914,"R",0,"R",2723351,"R",54138850,"R",60386922,"R",56862201,"R",0,"R",56862201,"R",1965287,"R",1965287,"R",0,"R",653520,"R",653520,"R",0,"R",905914,"R",905914,"R",0,"R",0,"R",0,"R",0,"R",2723351,"R",2723351,"R",0,"R",50614129,"R",50614129,"R",0,"R",59698060,"R",59698060,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1571726,"R",208603,"R",1363123,"R",0,"R",176760,"Z",0,"R",176760,"Z",0,"R",3020,"Z",0,"R",3020,"Z",0,"R",7629911,"R",2285278,"R",3207081,"R",2137552,"R",7629911,"R",2285278,"R",3207081,"R",2137552,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6338077,"R",4777564,"R",1732246,"R",-171733,"R",1454786,"R",1454786,"R",21638690,"R",21638690,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",199729,"R",0,"R",199729,"R",0,"R",98710759,"R",90062981,"R",6681959,"R",1965819,"R",0,"R",6214667,"R",-6214667,"Z",0,"R",98710759,"R",96277648,"R",467292,"R",1965819,"R",44935729,"R",24598325,"R",491335,"R",324446,"R",0,"R",0,"R",6374052,"R",2593840,"R",13961589,"R",7127615,"R",19024147,"R",6909967,"R",19123242,"R",2838557,"R",672125,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",104582219,"R",44392750,"R",14373564,"R",8710871,"R",8769791,"R",2658441,"R",25676802, 1,"R",288973791,"R",286188841,"R",-2784950,"R",2137552,"R",7681580,"R",-12604082,"R",0,"R",-8304569,"R",90062981,"R",-5871458,"R",440359241,"R",270891288,"R",61302646,"R",104582219
214272,"R",38536763,"R",90280988,"R",0,"R",141368145,"R",48618289,"R",31669004,"R",77577948,"R",15171908,"R",15171908,"R",0,"R",92749856,"R",13714188,"R",114802308,"R",25444767,"R",2234400,"R",0,"R",156195663,"R",65914675,"R",50640956,"R",52246305,"R",0,"R",-1605349,"R",94355205,"R",0,"R",92749856,"R",3275790,"R",1044685,"R",416819,"Z",0,"R",512337,"R",20989182,"R",26238813,"R",17723592,"R",2933113,"R",20656705,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",216540,"R",216540,"R",0,"R",20440165,"R",17507052,"R",2933113,"R",33676024,"R",33676024,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",1988674,"R",1988674,"R",0,"R",0,"R",416819,"R",416819,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",3107861,"R",2110600,"R",0,"R",997261,"R",997261,"R",0,"R",0,"R",997261,"R",2110600,"R",2110600,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",1970500,"R",1223074,"Z",0,"R",747426,"R",0,"Z",0,"R",9249554,"R",9249554,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",231524,"R",231524,"R",0,"R",0,"R",50640956,"R",48896269,"Z",0,"R",1744687,"R",0,"R",0,"Z",0,"Z",0,"R",50640956,"R",48896269,"R",0,"R",1744687,"R",14633532,"R",8887590,"R",0,"R",0,"R",382881,"R",213178,"R",4860398,"R",2211719,"R",13784062,"R",4818916,"R",10158258,"R",2972778,"R",7015497,"R",385503,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1411677,"R",0,"R",52246305,"R",19489684,"R",6182080,"R",4762086,"R",3966089,"R",1734547,"R",16111819, 1,"R",33851929,"R",34356239,"R",504310,"R",997261,"R",1867998,"R",-2144409,"R",-216540,"R",-2325847,"R",50086531,"R",-1605349,"R",94355205,"R",77577948,"R",31669004,"R",52246305
214476,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",32350,"R",0,"R",19870,"R",0,"R",275500,"R",0,"R",327720,"R",13150,"R",13150,"R",26300,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26300,"R",13150,"R",13150,"R",0,"R",0,"R",0,"R",62450,"R",62450,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19870,"R",19870,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15500,"R",15500,"R",0,"R",0,"R",5000,"R",5000,"R",0,"R",0,"R",10500,"R",10500,"R",0,"R",0,"R",15000,"R",15000,"R",0,"R",0,"R",37000,"R",37000,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",149820,"R",149820,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",149820,"R",149820,"R",0,"R",0,"R",1475000,"R",1015840,"R",0,"R",0,"R",0,"R",0,"R",31000,"R",31000,"R",43700,"R",43700,"R",38325,"R",38325,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",1588025,"R",1128865,"R",57300,"R",3500,"R",81000,"R",0,"R",317360,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
214528,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",685630,"R",1139863,"R",707686,"R",0,"R",0,"R",0,"R",2533179,"R",325487,"R",0,"R",325487,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",325487,"R",325487,"Z",0,"R",0,"R",0,"R",0,"R",2994402,"R",2994402,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1112641,"R",1112641,"R",0,"R",0,"R",53200,"R",53200,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",325487,"R",325487,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",88508,"R",88508,"R",0,"R",0,"R",4574238,"R",4574238,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",4574238,"R",4574238,"R",0,"R",0,"R",1591520,"R",748163,"Z",0,"Z",0,"Z",0,"Z",0,"R",805052,"R",420995,"R",2223955,"R",881977,"R",312584,"R",107788,"A",,"A",,"Z",0,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",4933111,"R",2158923,"R",732227,"R",716771,"R",364257,"Z",0,"R",960933,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
214564,"R",49378879,"R",36784217,"R",0,"R",121005935,"R",53638260,"R",15444314,"R",57947654,"R",9420021,"R",4974020,"R",4446001,"R",67367675,"R",3854354,"R",55957395,"R",21420513,"R",500876,"R",0,"R",81733138,"R",44948921,"R",52662488,"R",51197282,"R",0,"R",1465206,"R",65902469,"R",0,"R",67367675,"R",0,"R",237210,"R",0,"R",0,"R",227569,"R",1304517,"R",1769296,"R",1532086,"R",0,"R",1532086,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",227569,"R",227569,"R",0,"R",1304517,"R",1304517,"R",0,"R",41427147,"R",41427147,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",2229127,"R",2229127,"R",0,"R",0,"R",86007,"R",86007,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",1694346,"R",1119992,"R",443978,"R",130376,"R",864886,"R",290532,"R",443978,"R",130376,"R",829460,"R",829460,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1173291,"R",986548,"R",186086,"R",657,"R",2996192,"R",2996192,"R",1355406,"R",1355406,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1700972,"R",1700972,"R",0,"R",0,"R",52662488,"R",51901391,"R",630064,"R",131033,"R",0,"R",576264,"R",-576264,"R",0,"R",52662488,"R",52477655,"R",53800,"R",131033,"R",23405747,"R",13709048,"R",1203301,"R",624731,"R",7860029,"R",3220652,"R",2904167,"R",1428617,"R",3596943,"R",1644307,"R",9929792,"R",4176151,"R",887538,"R",0,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",1409765,"R",0,"R",51197282,"R",24803506,"R",7992022,"R",2666633,"R",3014984,"R",443506,"R",12276631, 1,"R",46254055,"R",46617036,"R",362981,"R",983421,"R",1036248,"R",-1656688,"R",0,"R",1494986,"R",52477655,"R",1465206,"R",65902469,"R",51245103,"R",15444314,"R",51197282
214582,"Z",0,"R",1690112,"R",0,"R",4680689,"R",2572985,"R",1307358,"R",1669854,"R",437850,"R",0,"R",437850,"R",2107704,"R",879710,"R",390500,"R",4567830,"R",0,"R",4782812,"R",10620852,"R",8930740,"R",10561290,"R",9910788,"R",0,"R",650502,"R",1457202,"R",0,"R",2107704,"R",1966193,"R",1514377,"R",74937,"R",0,"R",0,"R",47941,"R",3603448,"R",47941,"R",0,"R",47941,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",47941,"R",47941,"Z",0,"R",0,"R",0,"R",0,"R",6415535,"R",6415535,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",554393,"R",554393,"R",0,"R",0,"R",74937,"R",74937,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",59099,"R",59099,"R",0,"R",0,"R",59099,"R",59099,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",75000,"R",75000,"R",0,"R",0,"R",4674,"R",4674,"R",0,"R",0,"Z",0,"Z",0,"R",32529,"R",32529,"A",,"A",,"A",,"A",,"A",,"A",,"R",3345123,"R",3345123,"R",0,"R",0,"R",10561290,"R",10561290,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10561290,"R",10561290,"R",0,"R",0,"R",3462211,"R",230615,"Z",0,"Z",0,"Z",0,"Z",0,"R",603148,"R",424528,"R",602978,"R",320856,"R",2875656,"R",1074920,"R",103616,"R",63721,"Z",0,"A",,"A",,"A",,"A",,"R",2263179,"R",2073000,"R",9910788,"R",4187640,"R",807776,"R",677127,"R",157390,"Z",0,"R",4080855, 2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2913681,"R",10561290,"R",650502,"R",1457202,"R",2107704,"R",1307358,"R",9910788
214883,"R",24542151,"R",9299552,"R",0,"R",35901123,"R",4494835,"R",2755482,"R",28427691,"R",2978597,"R",675369,"R",2303228,"R",31406288,"R",27670,"R",19117342,"R",9616010,"R",0,"R",0,"R",28761022,"R",19461470,"R",16595611,"R",17185860,"R",0,"R",-590249,"R",31996537,"R",0,"R",31406288,"R",3167329,"R",205646,"R",740559,"R",0,"R",234452,"R",2258194,"R",6606180,"R",2698292,"R",0,"R",2698292,"R",0,"R",0,"R",0,"R",205646,"R",205646,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",234452,"R",234452,"R",0,"R",2258194,"R",2258194,"R",0,"R",13259467,"R",13259467,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1149101,"R",1149101,"R",0,"R",0,"R",258703,"R",258703,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",307904,"R",122262,"R",181552,"R",4090,"R",307904,"R",122262,"R",181552,"R",4090,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1247269,"R",1126224,"R",123739,"R",-2694,"R",104475,"R",104475,"R",268692,"R",268692,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",16595611,"R",16288924,"R",305291,"R",1396,"R",0,"R",274031,"R",-274031,"Z",0,"R",16595611,"R",16562955,"R",31260,"R",1396,"R",6185748,"R",3993479,"Z",0,"Z",0,"Z",0,"Z",0,"R",1403479,"R",710381,"R",3531453,"R",2117261,"R",6065180,"R",2586040,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",17185860,"R",9407161,"R",2991348,"R",411383,"R",640289,"R",91431,"R",3644248, 1,"R",3271824,"R",3309000,"R",37176,"R",4090,"R",147855,"R",-114769,"R",0,"R",-622905,"R",16562955,"R",-590249,"R",31996537,"R",24186949,"R",2755482,"R",17185860
214971,"R",53601752,"R",52461320,"Z",0,"R",121329646,"R",31458035,"R",24692460,"R",51312898,"R",38558713,"R",38558713,"R",0,"R",89871611,"R",2500000,"R",73645275,"R",5428101,"R",488082,"R",0,"R",82061458,"R",29600138,"R",14792557,"R",19228447,"R",0,"R",-4435890,"R",94307501,"R",0,"R",89871611,"R",252636,"R",121138,"Z",0,"Z",0,"R",979275,"R",3096373,"R",4449422,"R",4196786,"R",0,"R",4196786,"R",252676,"R",252676,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",3944110,"R",3944110,"Z",0,"R",0,"R",0,"R",0,"R",5318237,"R",5318237,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",77104,"Z",0,"R",77104,"Z",0,"R",12285,"Z",0,"R",12285,"Z",0,"R",7527429,"R",5167926,"R",2359503,"R",0,"R",7527429,"R",5167926,"R",2359503,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",169876,"R",-360932,"R",530808,"Z",0,"R",562930,"R",562930,"R",732450,"R",732450,"Z",0,"Z",0,"R",235510,"R",235510,"Z",0,"Z",0,"R",156736,"R",156736,"R",0,"R",0,"R",14792557,"R",11812857,"R",2979700,"Z",0,"R",0,"R",4060421,"R",-4060421,"Z",0,"R",14792557,"R",15873278,"R",-1080721,"R",0,"R",3511294,"R",2611443,"Z",0,"Z",0,"R",847119,"R",541818,"R",746369,"R",586588,"R",1132372,"R",724889,"R",4067665,"R",1938072,"R",587343,"R",306217,"Z",0,"Z",0,"Z",0,"R",3331574,"R",1151172,"R",5004711,"R",0,"R",19228447,"R",7860199,"R",1502878,"R",2750732,"R",2172594,"R",853321,"R",4088723, 1,"R",37873755,"R",37096362,"R",-777393,"R",297151,"R",181665,"R",-1256209,"R",0,"R",-2314231,"R",11812857,"R",-4435890,"R",94307501,"R",50538480,"R",24692460,"R",19228447
