UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2C12,F2C12,XF2C121,F2C121,XF2C122,F2C122,XF2C13,F2C13,XF2C131,F2C131,XF2C132,F2C132,XF2C14,F2C14,XF2C141,F2C141,XF2C142,F2C142,XF2C15,F2C15,XF2C151,F2C151,XF2C152,F2C152,XF2C16,F2C16,XF2C161,F2C161,XF2C162,F2C162,XF2C17,F2C17,XF2C171,F2C171,XF2C172,F2C172,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02,XF2H03,F2H03,XF2H03A,F2H03A,XF2H03B,F2H03B,XF2H03C,F2H03C,XF2H03D,F2H03D,XF2I01,F2I01,XF2I02,F2I02,XF2I03,F2I03,XF2I04,F2I04,XF2I05,F2I05,XF2I06,F2I06,XF2I07,F2I07   
459736,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",1542798,"R",0,"R",111150,"R",971439,"R",0,"R",2625387,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",59901065,"R",59901065,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2966663,"R",2966663,"R",0,"R",0,"R",434745,"R",434745,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2834727,"R",2705702,"R",129025,"R",0,"R",2821623,"R",2692598,"R",129025,"R",0,"R",13104,"R",13104,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",640751,"R",535857,"R",104894,"Z",0,"Z",0,"Z",0,"R",754207,"R",754207,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",421191,"R",386305,"R",34886,"R",0,"R",67953349,"R",67684544,"R",268805,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",67953349,"R",67684544,"R",268805,"R",0,"R",25207210,"R",18148292,"R",2640085,"R",1396643,"R",0,"R",0,"R",7235084,"R",4484807,"R",4928160,"R",2567884,"R",13918212,"R",2678659,"R",1381010,"R",1075285,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7675831,"R",2775758,"R",62985592,"R",33127328,"R",7054982,"R",1252033,"R",1308198,"R",683821,"R",19559230, 2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
459824,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",28135,"R",986186,"R",0,"R",0,"R",48295,"R",240545,"R",1303161,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",59752000,"R",59752000,"R",0,"R",0,"R",228604,"R",0,"R",228604,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",334491,"R",334491,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4815396,"R",1715000,"R",3100396,"R",0,"R",4815396,"R",1715000,"R",3100396,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",123000,"R",123000,"R",0,"R",0,"R",0,"R",0,"R",1194000,"R",1194000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1417509,"R",1572509,"R",-155000,"R",0,"R",67865000,"R",64691000,"R",3174000,"R",0,"R",0,"R",155000,"R",-155000,"R",0,"R",67865000,"R",64846000,"R",3019000,"R",0,"R",20462000,"R",12762961,"R",0,"R",0,"R",0,"R",0,"R",8941000,"R",5443455,"R",6432000,"R",2945431,"R",17725000,"R",5050914,"R",2897000,"R",1449547,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56457000,"R",27652308,"R",5363403,"R",1228941,"R",1864000,"R",1815131,"R",18533217, 1,"R",2947037,"R",6321557,"R",3374520,"R",3000000,"R",53567,"R",0,"R",320953,"A",,"A",,"A",,"A",,"A",,"A",,"A",
459842,"Z",0,"R",1238563,"Z",0,"R",9149067,"R",1047196,"Z",0,"R",8101871,"Z",0,"Z",0,"Z",0,"R",8101871,"R",0,"R",146322,"R",1294887,"R",26588,"Z",0,"R",1467797,"R",229234,"R",12391914,"R",10091267,"R",-266854,"R",2033793,"R",6068078,"R",0,"R",8101871,"R",2269644,"R",154500,"R",322974,"R",0,"R",0,"R",2216377,"R",4963495,"R",2216377,"R",0,"R",2216377,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2216377,"R",2216377,"R",0,"R",11964962,"R",11964962,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",426952,"R",426952,"R",0,"R",0,"R",12391914,"R",12391914,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",12391914,"R",12391914,"R",0,"R",0,"R",4085056,"R",1905236,"Z",0,"Z",0,"Z",0,"Z",0,"R",589060,"R",287944,"R",2291594,"R",603673,"R",1676721,"R",358767,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1448836,"R",0,"R",10091267,"R",3155620,"R",550954,"R",306459,"R",119003,"Z",0,"R",5959231, 2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2033793,"R",12391914,"R",2033793,"R",6068078,"R",0,"Z",0,"R",10091267
459851,"Z",0,"R",2403435,"Z",0,"R",9365367,"R",5158993,"Z",0,"R",4206374,"Z",0,"Z",0,"Z",0,"R",4206374,"R",0,"R",1989429,"R",997708,"Z",0,"Z",0,"R",2987137,"R",583702,"R",8047511,"R",6298532,"R",61091,"R",1810070,"R",2396304,"R",0,"R",4206374,"R",1755633,"R",72600,"R",380325,"Z",0,"R",0,"R",1542224,"R",3750782,"R",1542224,"R",0,"R",1542224,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1542224,"R",1542224,"R",0,"R",7843873,"R",7843873,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",203638,"R",203638,"R",0,"R",0,"R",8047511,"R",8047511,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",8047511,"R",8047511,"R",0,"R",0,"R",2626946,"R",1564898,"Z",0,"Z",0,"Z",0,"Z",0,"R",357671,"R",194291,"R",1693050,"R",372093,"R",904899,"R",273888,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",715966,"R",0,"R",6298532,"R",2405170,"R",344903,"R",169132,"R",115438,"Z",0,"R",3263889, 2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1810070,"R",8047511,"R",1810070,"R",2396304,"R",0,"Z",0,"R",6298532
460376,"R",0,"R",10913860,"R",32032,"R",12743983,"R",2115484,"R",22150,"R",10618499,"R",10000,"R",10000,"R",0,"R",10628499,"R",1179410,"R",9336770,"R",1495495,"R",0,"R",0,"R",12011675,"R",1097815,"R",13725190,"R",7468883,"R",0,"R",6256307,"R",4372192,"R",0,"R",10628499,"R",1549,"R",20000,"R",0,"R",0,"R",0,"R",197687,"R",219236,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1041118,"R",1041118,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32620,"R",32620,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12631758,"R",12631758,"R",0,"R",0,"R",51,"R",51,"R",0,"R",0,"R",482,"R",482,"R",15161,"R",15161,"R",0,"R",0,"R",4000,"R",4000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13725190,"R",13725190,"R",0,"R",0,"R",0,"R",-576076,"R",576076,"R",0,"R",13725190,"R",13149114,"R",576076,"R",0,"R",1547040,"R",906852,"R",0,"R",0,"R",0,"R",0,"R",722090,"R",322246,"R",1245534,"R",582076,"R",3921599,"R",1619226,"R",0,"R",0,"R",32620,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7468883,"R",3430400,"R",572291,"R",3311182,"R",150053,"R",4957,"R",0, 1,"R",10000,"R",10000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6832383,"R",13725190,"R",6256307,"R",4372192,"R",10628499,"R",22150,"R",7468883
460385,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",64122,"R",96934,"R",89558,"R",0,"R",16160,"R",0,"R",266774,"R",16160,"R",0,"R",16160,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16160,"R",16160,"R",0,"R",769955,"R",769955,"R",0,"R",0,"R",542906,"R",542906,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26647,"R",26647,"R",0,"R",0,"R",26647,"R",26647,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",1339508,"R",1339508,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1339508,"R",1339508,"R",0,"R",0,"R",934002,"R",543436,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",160114,"R",93160,"R",234667,"R",136538,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",1328783,"R",773134,"R",229720,"R",305439,"R",7964,"R",0,"R",12526,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
461032,"R",844393,"R",1990582,"R",0,"R",3619330,"R",242699,"R",0,"R",2762671,"R",613960,"R",309020,"R",304940,"R",3376631,"R",40000,"R",2276659,"R",199688,"R",0,"R",0,"R",2516347,"R",525765,"R",1421933,"R",1433214,"R",600826,"R",589545,"R",2787086,"R",0,"R",3376631,"R",331397,"R",90702,"R",0,"R",0,"R",0,"R",31748,"R",453847,"R",28101,"R",0,"R",28101,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",28101,"R",28101,"R",0,"R",802207,"R",802207,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",484247,"R",440166,"R",44081,"R",0,"R",484247,"R",440166,"R",44081,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",123463,"R",4080,"R",119383,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12016,"R",12016,"R",0,"R",0,"R",1421933,"R",1258469,"R",163464,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",1421933,"R",1258469,"R",163464,"R",0,"R",530289,"R",466864,"R",0,"R",0,"R",0,"R",0,"R",315307,"R",0,"R",64494,"R",0,"R",518393,"R",381979,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4731,"R",0,"R",1433214,"R",848843,"R",11300,"R",53019,"R",70168,"R",0,"R",449884, 1,"R",468867,"R",569570,"R",100703,"R",15389,"R",110056,"R",18680,"R",-43422,"R",473860,"R",2075694,"R",589545,"R",2787086,"R",0,"R",0,"R",1433214
461120,"R",296267,"R",1669419,"R",0,"R",2131440,"R",513872,"R",446659,"R",1300945,"R",316623,"R",0,"R",316623,"R",1617568,"R",287099,"R",792762,"R",2516021,"R",0,"R",55680,"R",3651562,"R",1982143,"R",622293,"R",484517,"R",0,"R",137776,"R",1479792,"R",0,"R",1617568,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",384484,"R",384484,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",135748,"R",135748,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",50890,"R",44340,"R",6550,"R",0,"R",50890,"R",44340,"R",6550,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",50650,"R",0,"R",50650,"R",0,"R",521,"R",521,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",622293,"R",565093,"R",57200,"R",0,"R",0,"R",10657,"R",-10657,"R",0,"R",622293,"R",575750,"R",46543,"R",0,"R",228347,"R",164594,"R",82186,"R",0,"R",0,"R",0,"R",37078,"R",6942,"R",0,"R",0,"R",136906,"R",72717,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",484517,"R",244253,"R",0,"R",0,"R",0,"R",0,"R",240264, 1,"R",239424,"R",296267,"R",56843,"R",0,"R",56843,"R",0,"R",0,"R",91233,"R",575750,"R",137776,"R",1479792,"R",0,"R",446659,"R",484517
461139,"R",0,"R",40347,"Z",0,"R",1007267,"R",57192,"Z",0,"R",950075,"Z",0,"Z",0,"Z",0,"R",950075,"R",0,"R",0,"R",99861,"Z",0,"Z",0,"R",99861,"R",59514,"R",1098926,"R",812943,"R",0,"R",285983,"R",664092,"R",0,"R",950075,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",830809,"R",830809,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",185188,"R",185188,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",20304,"R",20304,"R",0,"R",0,"R",20304,"R",20304,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",86,"R",86,"Z",0,"Z",0,"R",62539,"R",62539,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",1098926,"R",1098926,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",1098926,"R",1098926,"R",0,"R",0,"R",249318,"R",178765,"Z",0,"Z",0,"Z",0,"Z",0,"R",218425,"R",142368,"R",69768,"R",42195,"R",275432,"R",173504,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",812943,"R",536832,"Z",0,"R",78809,"R",10457,"Z",0,"R",186845, 2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",285983,"R",1098926,"R",285983,"R",664092,"R",950075,"Z",0,"R",812943
461485,"R",0,"R",283881,"R",0,"R",1562544,"R",641126,"R",0,"R",366612,"R",554806,"R",0,"R",554806,"R",921418,"R",0,"R",153792,"R",872145,"R",0,"R",0,"R",1025937,"R",742056,"R",3230899,"R",2701716,"R",0,"R",529183,"R",392235,"R",0,"R",921418,"R",0,"R",0,"R",0,"R",0,"R",51238,"R",67939,"R",119177,"R",119177,"R",0,"R",119177,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",119177,"R",119177,"R",0,"R",1064534,"R",1064534,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2166365,"R",1805359,"R",361006,"R",0,"R",2166365,"R",1805359,"R",361006,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3230899,"R",2869893,"R",361006,"R",0,"R",0,"R",186850,"R",-186850,"R",0,"R",3230899,"R",3056743,"R",174156,"R",0,"R",902550,"R",840695,"R",0,"R",0,"R",0,"R",0,"R",316910,"R",33595,"R",411424,"R",109726,"R",615009,"R",390139,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",455823,"R",0,"R",2701716,"R",1374155,"R",256956,"R",0,"R",43162,"R",0,"R",1027443, 2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",529183,"R",3056743,"R",529183,"R",392235,"R",921418,"R",0,"R",2701716
461528,"R",39334,"R",202274,"R",0,"R",1225873,"R",423940,"R",0,"R",741297,"R",60636,"R",28100,"R",32536,"R",801933,"R",0,"R",0,"R",309611,"R",0,"R",0,"R",309611,"R",107337,"R",1419721,"R",1153517,"R",0,"R",266204,"R",555655,"R",-19926,"R",801933,"R",338841,"R",194016,"R",0,"R",0,"R",9400,"R",98317,"R",640574,"R",174415,"R",0,"R",174415,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",174415,"R",174415,"R",0,"R",817076,"R",817076,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",280610,"R",280610,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",94872,"R",83033,"R",11839,"R",0,"R",94872,"R",83033,"R",11839,"R",0,"R",0,"R",0,"R",0,"R",0,"R",167800,"R",167800,"R",0,"R",0,"R",15746,"R",7873,"R",7873,"R",0,"R",0,"R",0,"R",23717,"R",23717,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19900,"R",19900,"R",0,"R",0,"R",1419721,"R",1400009,"R",19712,"R",0,"R",0,"R",-19787,"R",19787,"R",0,"R",1419721,"R",1380222,"R",39499,"R",0,"R",181288,"R",163725,"R",0,"R",0,"R",0,"R",0,"R",234325,"R",206129,"R",250765,"R",206064,"R",287170,"R",164322,"R",0,"R",0,"R",174415,"R",0,"R",0,"R",0,"R",0,"R",25554,"R",20000,"R",1153517,"R",760240,"R",64495,"R",83793,"R",11140,"R",0,"R",233849, 1,"R",31462,"R",39334,"R",7872,"R",0,"R",7873,"R",0,"R",-1,"R",246492,"R",1400009,"R",266204,"R",555655,"R",801933,"R",0,"R",1153517
461643,"R",234678,"R",1090340,"R",0,"R",1998335,"R",678219,"R",0,"R",1313203,"R",6913,"R",6913,"R",0,"R",1320116,"R",0,"R",0,"R",413406,"R",0,"R",1013420,"R",1426826,"R",336486,"R",1840264,"R",1807966,"R",0,"R",32298,"R",1287818,"R",0,"R",1320116,"R",40365,"R",25826,"R",0,"R",0,"R",31887,"R",0,"R",98078,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",494853,"R",494853,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",618270,"R",618270,"R",0,"R",0,"R",618270,"R",618270,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",61107,"R",61107,"R",0,"R",0,"R",3400,"R",3400,"R",0,"R",0,"R",0,"R",0,"R",661019,"R",661019,"R",0,"R",0,"R",1615,"R",1615,"R",0,"R",0,"R",1840264,"R",1840264,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1840264,"R",1840264,"R",0,"R",0,"P",759210,"P",333051,"P",0,"P",0,"P",20876,"P",7514,"P",333745,"P",195228,"P",142254,"P",97382,"P",264902,"P",142944,"P",0,"P",0,"P",0,"P",0,"P",0,"P",286978,"P",154856,"P",1,"P",0,"R",1807966,"P",930975,"P",152942,"P",86551,"P",14112,"P",2320,"P",621066, 2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"C",1840264,"R",32298,"R",1287818,"C",1313203,"R",0,"R",1807966
