UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3C12,F3C12,XF3C121,F3C121,XF3C122,F3C122,XF3C13,F3C13,XF3C131,F3C131,XF3C132,F3C132,XF3C14,F3C14,XF3C141,F3C141,XF3C142,F3C142,XF3C15,F3C15,XF3C151,F3C151,XF3C152,F3C152,XF3C16,F3C16,XF3C161,F3C161,XF3C162,F3C162,XF3C17,F3C17,XF3C171,F3C171,XF3C172,F3C172,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03,XF3G01,F3G01,XF3G02,F3G02,XF3G03,F3G03,XF3G04,F3G04,XF3G05,F3G05,XF3G06,F3G06,XF3G07,F3G07   
442842,"R",13439300,"R",0,"R",306881,"R",3149798,"R",8886085,"R",0,"R",4553215,"R",13439300,"R",541829,"R",0,"R",94877,"R",0,"R",0,"R",636706,"R",329825,"R",306881,"R",2492974,"R",2737075,"R",11,"R",-244090,"R",0,"R",4797305,"R",0,"R",4553215,"R",67464,"R",4800,"R",0,"R",0,"R",0,"R",0,"R",72264,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2274461,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11,"R",168367,"R",0,"R",0,"R",50135,"R",2492974,"R",678875,"R",600371,"R",0,"R",0,"R",0,"R",0,"R",1129278,"R",745164,"R",1364,"R",0,"R",911243,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16315,"R",0,"R",2737075,"R",1345535,"R",30890,"R",14853,"R",50950,"R",0,"R",1294847,"R",0,"R",0, 3,"R",-244090,"R",2492974,"R",4553215,"R",13439300,"R",1096536,"R",0,"R",2737075
442879,"R",7096949,"R",0,"R",1189200,"R",0,"R",4894352,"R",0,"R",2202597,"R",7096949,"R",1625562,"R",462017,"R",595214,"R",0,"R",0,"R",2682793,"R",1493593,"R",1189200,"R",10342667,"R",9831659,"R",0,"R",511008,"R",-297617,"R",1989206,"R",0,"R",2202597,"R",1815961,"R",31308,"R",0,"R",0,"R",0,"R",0,"R",1847269,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8602893,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1168353,"R",571421,"A",,"R",0,"R",10342667,"R",1390152,"R",1114098,"R",0,"R",0,"R",0,"R",0,"R",4905563,"R",2789088,"R",1132053,"R",643636,"R",1509404,"R",858180,"R",894487,"R",232167,"Z",0,"A",,"A",,"R",0,"R",0,"R",9831659,"R",5637169,"R",828609,"R",46500,"R",205957,"R",9194,"R",3104230,"A",,"A",,-2,"R",0,"R",10342667,"R",2202597,"R",7096949,"R",1013397,"R",0,"R",9831659
442930,"R",13537632,"R",0,"R",8337395,"R",26263,"R",8561326,"R",4991497,"R",4976306,"R",13537632,"R",2045000,"R",5456315,"R",1772922,"R",3050539,"R",501409,"R",12826185,"R",4488790,"R",8337395,"R",12054218,"R",11465115,"R",27697,"R",616800,"R",0,"R",4833966,"R",-474460,"R",4976306,"R",3063798,"R",440280,"R",345664,"R",345664,"R",0,"R",481746,"R",4331488,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10371896,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4885,"R",0,"R",1677437,"R",0,"R",0,"R",12054218,"R",3863570,"R",2842791,"R",0,"R",0,"R",335408,"R",0,"R",21498,"R",15938,"R",86621,"R",65771,"R",6460888,"R",3488879,"R",314281,"Z",0,"R",0,"R",0,"R",0,"R",382849,"R",0,"R",11465115,"R",6413379,"R",15240,"R",621061,"R",346670,"R",382849,"R",3685916,"A",,"A",,-2,"R",626337,"R",12054218,"R",4976306,"R",13537632,"R",-3387352,"R",4991497,"R",11465115
442967,"R",808250,"R",0,"R",112667,"R",0,"R",1753619,"R",0,"R",-945369,"R",808250,"R",0,"R",711096,"R",212175,"R",0,"R",0,"R",923271,"R",810604,"R",112667,"R",1069941,"R",1495460,"R",0,"R",-425519,"R",129367,"R",-649217,"R",0,"R",-945369,"R",344790,"R",0,"R",0,"R",0,"R",0,"R",0,"R",344790,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",744319,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",-19168,"R",0,"R",0,"A",,"R",344790,"R",1069941,"R",479287,"R",286610,"R",0,"R",0,"R",0,"R",0,"R",47808,"R",28661,"R",585471,"R",271515,"R",382894,"R",63102,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",0,"R",1495460,"R",649888,"R",198091,"R",186903,"R",74063,"R",0,"R",386515,"A",,"A",,-2,"R",-425519,"R",1069941,"R",-945369,"R",808250,"R",-1058036,"R",0,"R",1495460
442985,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",490453,"R",9863,"R",0,"R",0,"R",0,"R",0,"R",500316,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1561654,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",1561654,"R",400184,"R",331369,"Z",0,"Z",0,"Z",0,"Z",0,"R",132121,"R",101632,"R",162880,"R",125293,"R",229475,"R",204682,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",924660,"R",762976,"R",94204,"R",20592,"R",17946,"R",0,"R",28942,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
443021,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",498148,"R",0,"R",0,"R",0,"R",0,"R",0,"R",498148,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",741803,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",197370,"A",,"A",,"R",0,"R",939173,"R",636721,"R",573472,"R",0,"R",0,"R",2339,"R",2339,"R",78781,"R",19695,"R",52976,"R",12185,"R",136238,"R",9537,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",907055,"R",617228,"R",0,"R",241351,"R",48476,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
443137,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",450571,"R",0,"R",0,"R",0,"R",0,"R",0,"R",450571,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1848500,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",305667,"A",,"A",,"R",0,"R",2154167,"R",377753,"R",213469,"R",0,"R",0,"R",0,"R",0,"R",65920,"R",65920,"R",305978,"R",220751,"R",948123,"R",514684,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1697774,"R",1014824,"R",0,"R",414980,"R",29350,"R",0,"R",238620,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
443146,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",571939,"Z",0,"R",171510,"R",171510,"Z",0,"Z",0,"R",743449,"R",30000,"R",0,"R",30000,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",30000,"R",30000,"R",0,"R",1107441,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1199,"R",171510,"A",,"A",,"R",0,"R",1280150,"R",510000,"R",195451,"R",0,"R",0,"R",0,"R",0,"R",235000,"R",60000,"R",60000,"R",60000,"R",299223,"R",60000,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",1104223,"R",375451,"R",0,"R",707421,"R",16181,"R",5170,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
443216,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",672420,"R",0,"R",34797,"R",27363,"R",7434,"R",90000,"R",797217,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1207574,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",484466,"R",1692040,"R",407705,"R",200878,"R",0,"R",0,"R",0,"R",0,"R",111397,"R",32711,"R",351320,"R",330226,"R",617795,"R",246823,"A",,"A",,"R",0,"A",,"A",,"R",362477,"R",0,"R",1850694,"R",810638,"R",145023,"R",204426,"R",13030,"R",0,"R",677577,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
443225,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",257918,"R",0,"R",23630,"R",20790,"R",2840,"R",41000,"R",322548,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",710523,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",285054,"R",995577,"R",239446,"R",117976,"Z",0,"R",0,"Z",0,"R",0,"R",65423,"R",19212,"R",206331,"R",193942,"R",362831,"R",144960,"A",,"A",,"R",0,"A",,"A",,"R",212885,"R",0,"R",1086916,"R",476090,"R",85172,"R",120060,"R",7653,"R",0,"R",397941,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
443234,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",886742,"R",97600,"Z",0,"Z",0,"Z",0,"Z",0,"R",984342,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",2588744,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",68145,"A",,"A",,"R",1,"R",2656890,"R",454665,"R",363944,"Z",0,"Z",0,"Z",0,"Z",0,"R",563763,"R",294636,"R",320857,"R",118794,"R",386927,"R",32741,"A",,"A",,"Z",0,"A",,"A",,"R",352299,"R",0,"R",2078511,"R",810115,"R",18138,"R",10045,"R",20672,"Z",0,"R",1219541,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
443252,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6479114,"R",64900,"R",0,"R",0,"R",0,"R",0,"R",6544014,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8871419,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",8871419,"R",4177300,"R",1741535,"R",0,"R",0,"R",0,"R",0,"R",1184713,"R",533293,"R",2042106,"R",836522,"R",469495,"R",162976,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",7873614,"R",3274326,"R",305106,"R",52231,"R",94600,"R",52512,"R",4094839,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
443261,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1018672,"R",29300,"R",0,"R",0,"R",0,"R",0,"R",1047972,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4194823,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3099,"R",0,"R",59531,"A",,"R",1,"R",4257454,"R",1417629,"R",632017,"R",0,"R",0,"R",1250,"R",0,"R",7010,"R",0,"R",1444787,"R",487213,"R",893112,"R",204058,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",0,"R",3763788,"R",1323288,"R",201288,"R",2197434,"R",17319,"R",0,"R",24459,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
443289,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",601000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",601000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1585061,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",870955,"R",2456016,"R",200000,"R",20000,"R",900,"R",0,"Z",0,"R",0,"R",21000,"R",5000,"R",1000,"R",200,"R",500000,"R",200,"A",,"A",,"R",0,"A",,"A",,"R",1277100,"R",274600,"R",2000000,"R",300000,"R",80000,"R",50000,"R",70000,"R",300000,"R",1200000,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
443298,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",389725,"R",41233,"R",0,"R",0,"R",0,"R",0,"R",430958,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",430959,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",117030,"A",,"A",,"R",0,"R",547989,"R",143644,"R",106616,"R",0,"R",0,"R",7090,"R",0,"R",72469,"R",32950,"R",19027,"R",15949,"R",267873,"R",74240,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",510103,"R",229755,"R",20685,"R",27585,"R",4510,"R",38856,"R",188712,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
443331,"R",144491659,"R",0,"R",30697400,"R",7500,"R",124558747,"R",25000000,"R",19932912,"R",144491659,"R",0,"R",65407830,"R",18198148,"R",6442375,"R",615528,"R",90663881,"R",59966481,"R",30697400,"R",349356310,"C",234382825,"R",0,"C",114973485,"R",115533345,"C",20492772,"R",-231066690,"R",19932912,"R",19281211,"R",1036381,"R",4815117,"R",4815117,"Z",0,"R",9203827,"R",34336536,"R",9203827,"R",0,"R",9203827,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9203827,"R",9203827,"R",0,"R",304123239,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",379342,"Z",0,"Z",0,"Z",0,"R",91224,"R",304593805,"R",91244933,"R",49843345,"Z",0,"Z",0,"Z",0,"Z",0,"R",9618598,"R",6093133,"R",6035371,"R",4175290,"R",82995061,"R",35846366,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",189893963,"R",95958134,"R",5741345,"R",17427600,"R",3667811,"R",499790,"R",66599283,"A",,"A",,-2,"R",116557193,"R",349356310,"R",19932912,"R",144491659,"R",-10771988,"R",25000000,"C",234382825
443377,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",215927,"R",18109,"R",311134,"R",281296,"R",29838,"R",0,"R",545170,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1846125,"R",291661,"R",0,"R",291661,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1926,"R",501,"Z",0,"A",,"R",104,"R",2140317,"R",651316,"R",439836,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",123372,"R",110422,"R",1170087,"R",208157,"R",0,"R",0,"R",0,"A",,"A",,"R",20,"R",0,"R",1944795,"R",758415,"R",0,"R",129669,"R",45054,"R",0,"R",1011657,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
443410,"R",15328285,"R",0,"R",2695927,"Z",0,"R",6273289,"R",0,"R",9054996,"R",15328285,"R",0,"R",838897,"R",1777483,"R",408113,"R",7075758,"R",10100251,"R",7404324,"R",2695927,"R",39949260,"R",39125468,"R",0,"R",823792,"R",0,"R",8231204,"R",0,"R",9054996,"R",1365168,"R",259876,"R",1271717,"R",976489,"R",295228,"R",3529343,"R",6426104,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32371388,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7713,"R",2560,"R",3283988,"R",0,"R",4283611,"R",39949260,"R",13395628,"R",11004814,"R",2973,"R",0,"R",194835,"R",72262,"R",191305,"R",110428,"R",2040125,"R",1540401,"R",12903173,"R",9187578,"R",3973457,"R",804611,"R",0,"R",0,"R",0,"R",6423972,"R",459643,"R",39125468,"R",23179737,"R",3307391,"R",5775386,"R",747589,"R",9293,"R",6106072,"R",201107,"R",0, 3,"R",1024899,"R",39949260,"R",9054996,"R",15328285,"R",6359069,"R",0,"R",39125468
443599,"R",5665212,"R",0,"R",146802,"R",0,"R",2277374,"R",0,"R",3387838,"R",5665212,"R",0,"R",0,"R",476888,"Z",0,"Z",0,"R",476888,"R",330086,"R",146802,"R",7856207,"R",5901809,"R",-340499,"R",1613899,"R",0,"R",2796853,"R",-1022914,"R",3387838,"R",1606044,"R",69000,"R",9596,"R",9596,"Z",0,"R",0,"R",1684640,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7839655,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2093,"Z",0,"Z",0,"Z",0,"R",14459,"R",7856207,"R",1076644,"R",1060011,"R",2779,"R",0,"Z",0,"Z",0,"R",1578439,"R",700504,"R",1578439,"R",700504,"R",1578439,"R",700505,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",87069,"R",0,"R",5901809,"R",3161524,"R",0,"R",35629,"R",28366,"R",0,"R",2676290,"R",274137,"R",80862, 3,"R",7854114,"R",7856207,"R",3387838,"R",5665212,"R",3241036,"R",0,"R",5901809
443632,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",462397,"R",316529,"R",0,"R",0,"R",0,"R",19958,"R",798884,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",2383551,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",2383551,"R",356240,"R",317888,"R",0,"R",0,"R",0,"R",0,"R",22413,"R",20000,"R",205094,"R",170434,"R",93216,"R",46943,"A",,"A",,"R",0,"A",,"A",,"R",1300650,"R",145418,"R",1977613,"R",700683,"R",20805,"R",428271,"R",32393,"R",0,"R",795461,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
443641,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",440572,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",440572,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",1650278,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",294280,"A",,"A",,"R",0,"R",1944558,"R",787930,"R",427159,"Z",0,"Z",0,"Z",0,"Z",0,"R",196779,"R",172197,"R",127102,"R",111224,"R",286015,"R",83082,"A",,"A",,"Z",0,"A",,"A",,"R",801372,"R",0,"R",2199198,"R",793662,"R",113297,"R",151366,"R",39707,"Z",0,"R",1101166,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
443650,"R",407945,"R",15817,"R",303663,"R",0,"R",440875,"R",0,"R",-32930,"R",407945,"R",0,"R",1085558,"R",559515,"R",0,"R",0,"R",1645073,"R",1341410,"R",303663,"R",6349849,"R",6562298,"R",-754,"R",-213203,"R",-595612,"R",775885,"R",0,"R",-32930,"R",2511325,"R",3450,"R",146044,"R",146044,"R",0,"R",0,"R",2660819,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6147228,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6774,"R",76811,"R",0,"A",,"R",119036,"R",6349849,"R",3948797,"R",1344446,"Z",0,"Z",0,"Z",0,"Z",0,"R",656132,"R",299224,"R",446029,"R",200878,"R",466072,"R",199677,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",1045268,"R",0,"R",6562298,"R",2044225,"R",436629,"R",2071192,"R",7343,"R",77,"R",2002832,"R",-234900,"R",184976, 1,"R",-213203,"R",6349849,"R",-32930,"R",407945,"R",-336593,"R",0,"R",6562298
443669,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",500904,"R",0,"R",0,"R",0,"R",0,"R",8500,"R",509404,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2018280,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47793,"A",,"A",,"R",41487,"R",2107560,"R",546761,"R",331107,"R",0,"R",0,"R",0,"R",0,"R",191551,"R",0,"R",477247,"R",251425,"R",335187,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",372094,"R",160733,"R",1922840,"R",743265,"R",59021,"R",335187,"R",21450,"R",0,"R",763917,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
