UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3C12,F3C12,XF3C121,F3C121,XF3C122,F3C122,XF3C13,F3C13,XF3C131,F3C131,XF3C132,F3C132,XF3C14,F3C14,XF3C141,F3C141,XF3C142,F3C142,XF3C15,F3C15,XF3C151,F3C151,XF3C152,F3C152,XF3C16,F3C16,XF3C161,F3C161,XF3C162,F3C162,XF3C17,F3C17,XF3C171,F3C171,XF3C172,F3C172,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03,XF3G01,F3G01,XF3G02,F3G02,XF3G03,F3G03,XF3G04,F3G04,XF3G05,F3G05,XF3G06,F3G06,XF3G07,F3G07   
461962,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",738017,"Z",0,"R",40125,"R",40125,"Z",0,"R",163176,"R",941318,"R",112117,"R",0,"R",112117,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",112117,"R",112117,"R",0,"R",4999190,"R",226670,"Z",0,"R",226670,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",5225860,"R",1209489,"R",1097749,"Z",0,"Z",0,"Z",0,"Z",0,"R",694065,"R",686971,"R",530719,"R",265147,"R",671085,"R",360559,"A",,"A",,"Z",0,"A",,"A",,"R",2410506,"R",0,"R",5515864,"R",2410426,"R",341400,"R",2581357,"R",142015,"R",40666,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
461999,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",380638,"R",0,"R",0,"R",0,"R",0,"R",0,"R",380638,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1081116,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",52363,"A",,"A",,"R",0,"R",1133479,"R",471758,"R",424582,"R",0,"R",0,"R",0,"R",0,"R",97829,"R",39873,"R",167724,"R",42859,"R",117664,"R",33342,"A",,"A",,"R",0,"A",,"A",,"R",281650,"R",0,"R",1136625,"R",540656,"Z",0,"R",42282,"R",7373,"R",48,"R",546266,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
462008,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",922057,"Z",0,"Z",0,"Z",0,"Z",0,"R",40566,"R",962623,"R",40566,"R",0,"R",40566,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",40566,"R",40566,"R",0,"R",3896877,"R",506929,"Z",0,"R",506929,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",300910,"A",,"A",,"R",0,"R",4704716,"R",1101099,"R",569346,"Z",0,"Z",0,"Z",0,"Z",0,"R",212187,"R",189284,"R",158078,"R",141015,"R",518360,"R",214904,"A",,"A",,"Z",0,"A",,"A",,"R",691885,"R",0,"R",2681609,"R",1114549,"R",134860,"R",171406,"R",106046,"Z",0,"R",1154748,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
462017,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",310079,"R",0,"R",0,"R",0,"R",0,"R",0,"R",310079,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1067569,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",503725,"A",,"A",,"R",0,"R",1571294,"R",539308,"R",270715,"R",0,"R",0,"R",0,"R",0,"R",60254,"R",60254,"R",38048,"R",38048,"R",634573,"R",131650,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1272183,"R",500667,"R",10633,"R",151675,"R",21204,"R",56,"R",587948,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
462035,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",866425,"R",68700,"R",0,"R",0,"R",0,"R",0,"R",935125,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3680815,"R",24529,"R",0,"R",24529,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",43087,"A",,"A",,"R",0,"R",3748431,"R",1385811,"R",573696,"R",0,"R",0,"R",0,"R",0,"R",111224,"R",73450,"R",247138,"R",153432,"R",1437097,"R",383137,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",3181270,"R",1183715,"R",75197,"R",625396,"R",30000,"R",17235,"R",1249727,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
462053,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",294074,"R",69640,"R",0,"R",0,"R",0,"R",36627,"R",400341,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",522075,"R",400341,"R",0,"R",400341,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",922416,"R",462789,"R",398636,"R",0,"R",0,"R",0,"R",0,"R",343683,"R",168959,"R",137473,"R",67584,"R",206209,"R",101375,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1150154,"R",736554,"R",0,"R",90907,"R",5108,"R",0,"R",317585,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
462062,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",312044,"R",0,"R",0,"R",0,"R",0,"R",0,"R",312044,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",839493,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",348,"R",76144,"A",,"A",,"R",204862,"R",1120847,"R",257140,"R",257140,"R",0,"R",0,"R",0,"R",0,"R",254061,"R",0,"R",16792,"R",0,"R",40883,"R",40883,"A",,"A",,"R",0,"A",,"A",,"R",551971,"R",0,"R",1120847,"R",298023,"R",0,"R",200641,"R",40024,"R",348,"R",581811,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
462071,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",363601,"R",19728,"Z",0,"Z",0,"Z",0,"R",16438,"R",399767,"R",36166,"R",0,"R",36166,"R",0,"R",0,"R",0,"R",17359,"R",17359,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",18807,"R",18807,"R",0,"R",986679,"R",146587,"Z",0,"R",146587,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",172942,"A",,"A",,"R",0,"R",1306208,"R",394386,"R",184112,"Z",0,"Z",0,"Z",0,"Z",0,"R",49147,"R",46280,"R",79508,"R",74870,"R",299449,"R",104656,"A",,"A",,"Z",0,"A",,"A",,"R",249874,"R",0,"R",1072364,"R",409918,"R",25394,"R",137489,"R",50589,"R",231,"R",448743,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
462336,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",169329,"R",2338,"Z",0,"Z",0,"Z",0,"Z",0,"R",171667,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",540342,"R",21500,"R",14500,"R",7000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3489,"A",,"A",,"R",4423,"R",569754,"R",128389,"R",12754,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",32432,"R",14502,"R",200787,"R",58008,"A",,"A",,"Z",0,"A",,"A",,"R",103290,"R",0,"R",464898,"R",85264,"R",9692,"R",149117,"R",65266,"R",4650,"R",150909,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
462345,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",96362,"R",0,"R",0,"R",0,"R",0,"R",0,"R",96362,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",828148,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13794,"A",,"A",,"R",0,"R",841942,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",152376,"R",88725,"R",73151,"R",26851,"R",348152,"R",231897,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",573679,"R",347473,"R",0,"R",53293,"R",15131,"R",0,"R",157782,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
466921,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1282348,"R",545279,"R",0,"R",0,"R",0,"R",267707,"R",2095334,"R",267707,"R",0,"R",267707,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",267707,"R",267707,"R",0,"R",8903490,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8903490,"R",2949099,"R",2489082,"R",0,"R",0,"R",0,"R",0,"R",2823935,"R",732986,"R",999808,"R",577898,"R",1616625,"R",640501,"R",0,"R",0,"R",0,"R",0,"R",0,"R",90,"R",0,"R",8389557,"R",4440467,"R",613335,"R",1350263,"R",220355,"R",0,"R",1765137,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
466930,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4650280,"R",1783628,"R",0,"R",0,"R",0,"R",760801,"R",7194709,"R",760801,"R",0,"R",760801,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",760801,"R",760801,"R",0,"R",32977970,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32977970,"R",7825066,"R",6484368,"R",0,"R",0,"R",0,"R",0,"R",11702902,"R",2825984,"R",4524439,"R",2054884,"R",5301078,"R",2372375,"R",0,"R",0,"R",0,"R",0,"R",0,"R",334,"R",0,"R",29353819,"R",13737611,"R",1806800,"R",4112201,"R",2818305,"R",0,"R",6878902,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
467094,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",799479,"R",21702,"R",36724,"R",36724,"Z",0,"Z",0,"R",857905,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",1940576,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",488320,"A",,"A",,"R",15879,"R",2444775,"R",499452,"R",231707,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",81940,"R",81940,"R",1057588,"R",20620,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",1638980,"R",334267,"R",12360,"R",195699,"R",20597,"R",3319,"R",1072738,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
467368,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",655842,"R",14508,"R",12290,"R",12290,"R",0,"R",0,"R",682640,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1443243,"R",670350,"Z",0,"R",670350,"R",12290,"Z",0,"R",12290,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",25284,"R",2151167,"R",863392,"R",587944,"Z",0,"Z",0,"Z",0,"Z",0,"R",102179,"R",56465,"R",280250,"R",153226,"R",840360,"R",298276,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",0,"R",2086181,"R",1095911,"R",98344,"R",9633,"R",90568,"R",46,"R",791679,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
467863,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",813267,"R",36750,"R",6436,"Z",0,"R",6436,"R",1900,"R",858353,"R",45086,"R",0,"R",45086,"R",0,"R",0,"R",0,"R",14721,"R",14721,"Z",0,"R",0,"Z",0,"Z",0,"R",2932,"R",2932,"Z",0,"R",0,"Z",0,"Z",0,"R",27433,"R",27433,"R",0,"R",2311631,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",163176,"A",,"A",,"R",0,"R",2474807,"R",874625,"R",436911,"Z",0,"Z",0,"Z",0,"Z",0,"R",165970,"R",153412,"R",224601,"R",207607,"R",347315,"R",91086,"A",,"A",,"Z",0,"A",,"A",,"R",435624,"R",0,"R",2048135,"R",889016,"R",72772,"R",69601,"R",146161,"R",29010,"R",841575,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
467872,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",695423,"R",20000,"Z",0,"Z",0,"Z",0,"R",41255,"R",756678,"R",61255,"R",0,"R",61255,"R",0,"R",0,"R",0,"R",18659,"R",18659,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",42596,"R",42596,"R",0,"R",2527433,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",328199,"A",,"A",,"R",0,"R",2855632,"R",945254,"R",465395,"Z",0,"Z",0,"Z",0,"Z",0,"R",131948,"R",120081,"R",211961,"R",193338,"R",251804,"R",88534,"A",,"A",,"Z",0,"A",,"A",,"R",687066,"R",0,"R",2228033,"R",867348,"R",83548,"R",94173,"R",60570,"Z",0,"R",1122394,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
467906,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",526717,"R",72919,"R",0,"R",0,"R",0,"R",8300,"R",607936,"R",8300,"R",0,"R",8300,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8300,"R",8300,"R",0,"R",1427350,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",88246,"A",,"A",,"R",304566,"R",1820162,"R",1340930,"R",555282,"R",0,"R",0,"R",0,"R",0,"R",54297,"R",0,"R",11348,"R",0,"R",309665,"R",166593,"A",,"A",,"R",0,"A",,"A",,"R",1,"R",0,"R",1716241,"R",721875,"R",50779,"R",61716,"R",11261,"R",0,"R",870610,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
468848,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2698700,"R",21825,"R",0,"R",0,"R",0,"R",13875,"R",2734400,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8236441,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19283,"R",0,"A",,"A",,"R",0,"R",8255724,"R",2613283,"R",938512,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3364049,"R",1208136,"R",25553,"R",9177,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",6002885,"R",2155825,"R",640883,"R",2804216,"R",396939,"R",5021,"R",1,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
468893,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",456485,"Z",0,"Z",0,"Z",0,"Z",0,"R",1018,"R",457503,"R",1018,"R",0,"R",1018,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1018,"R",1018,"R",0,"R",1553130,"R",682278,"Z",0,"R",682278,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",37262,"A",,"A",,"R",0,"R",2272670,"R",425672,"R",215552,"Z",0,"Z",0,"Z",0,"Z",0,"R",42131,"R",38946,"R",141762,"R",131046,"R",252502,"R",61907,"A",,"A",,"Z",0,"A",,"A",,"R",835341,"R",1,"R",1697408,"R",447452,"R",36589,"R",128673,"R",47151,"R",9710,"R",1027833,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
468909,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3561846,"R",39000,"R",0,"R",0,"R",0,"R",0,"R",3600846,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9841267,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30261,"R",0,"A",,"A",,"R",0,"R",9871528,"R",2957782,"R",1036399,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3437045,"R",1204331,"R",107094,"R",37526,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",6501921,"R",2278256,"R",731768,"R",3259888,"R",224713,"R",7296,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
468963,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1952882,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1952882,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7139564,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",7139564,"R",3761511,"R",1818307,"Z",0,"Z",0,"Z",0,"Z",0,"R",546603,"R",264223,"R",605378,"R",301157,"R",963903,"R",457419,"A",,"A",,"Z",0,"A",,"A",,"R",60,"R",0,"R",5877455,"R",2841106,"R",373352,"R",0,"Z",0,"Z",0,"R",2662997,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
469610,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",454752,"R",0,"R",0,"R",0,"R",0,"R",0,"R",454752,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1492624,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1580,"R",0,"A",,"A",,"R",0,"R",1494204,"R",638149,"R",167877,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",63976,"R",16830,"R",657865,"R",173064,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1359990,"R",357771,"R",29155,"R",973064,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
469911,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",967223,"Z",0,"R",8333,"R",8333,"R",0,"R",0,"R",975556,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2293779,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4585,"A",,"A",,"R",0,"R",2298364,"R",1328000,"R",306774,"Z",0,"Z",0,"Z",0,"Z",0,"R",309866,"R",143702,"R",199199,"R",139786,"R",376266,"R",228559,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",2213331,"R",818821,"R",320411,"R",340070,"R",0,"R",0,"R",734029,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
469957,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",494652,"R",11542,"R",0,"R",0,"R",0,"R",3848,"R",510042,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2587984,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51787,"A",,"A",,"R",0,"R",2639771,"R",1112007,"R",731994,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",241075,"R",179729,"R",382302,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",886398,"R",0,"R",2621782,"R",911723,"R",0,"R",617089,"R",100733,"R",0,"R",992237,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",
