UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,F1MHOP,XF1M05,F1M05,XF1M06,F1M06,XF1M07,F1M07,XF1M08,F1M08,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,XF1E12,F1E12,XF1E121,F1E121,XF1E122,F1E122,XF1E13,F1E13,XF1E131,F1E131,XF1E132,F1E132,XF1E14,F1E14,XF1E141,F1E141,XF1E142,F1E142,XF1E15,F1E15,XF1E151,F1E151,XF1E152,F1E152,XF1E16,F1E16,XF1E161,F1E161,XF1E162,F1E162,XF1E17,F1E17,XF1E171,F1E171,XF1E172,F1E172,F1FHA,XF1H01,F1H01,XF1H02,F1H02,XF1H03,F1H03,XF1H03A,F1H03A,XF1H03B,F1H03B,XF1H03C,F1H03C,XF1H03D,F1H03D,XF1N01,F1N01,XF1N02,F1N02,XF1N03,F1N03,XF1N04,F1N04,XF1N05,F1N05,XF1N06,F1N06,XF1N07,F1N07   
383312,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",742052,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",742052,"R",0,"R",0,"R",0,"R",274771,"R",0,"R",0,"R",0,"R",0,"R",0,"R",274771,"R",1016823,"A",,"A",,"A",,"R",0,"R",0,"R",1016823,"R",902105,"R",500943,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",440895,"R",209255,"R",494596,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",1837596,"R",710198,"R",89876,"R",0,"R",0,"R",0,"R",1037522,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",274771,"R",118342,"R",107983,"R",0,"R",0,"R",0,"R",501096,"R",6500,"R",0,"R",6500,"R",494596,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6500,"R",6500,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
383330,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1007123,"R",173313,"R",214669,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",137239,"R",1532344,"R",0,"R",0,"R",0,"R",536789,"R",0,"R",0,"R",0,"R",0,"R",0,"R",536789,"R",2069133,"A",,"A",,"A",,"R",0,"R",0,"R",2069133,"R",1095074,"R",731876,"R",0,"R",0,"R",0,"R",0,"R",135009,"R",90231,"R",270018,"R",180463,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",140360,"R",0,"R",1640461,"R",1002570,"R",272009,"R",225520,"R",0,"R",0,"R",140362,1 ,"R",140360,"R",4470007,"R",8219628,"R",11308336,2 ,"A",,"A",,"A",,"A",,"R",536789,"R",87016,"R",114367,"R",55664,"R",0,"R",0,"R",793836,"R",793836,"R",0,"R",793836,"R",0,"R",536789,"R",536789,"R",0,"R",87016,"R",87016,"R",0,"R",114367,"R",114367,"R",0,"R",55664,"R",55664,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
383367,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1111102,"R",106620,"R",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",2965,"A",,"R",0,"R",1220687,"Z",0,"R",475345,"Z",0,"R",1164661,"R",315988,"Z",0,"R",0,"Z",0,"R",0,"R",1955994,"R",3176681,"A",,"A",,"A",,"R",0,"R",0,"R",3176681,"R",2092146,"R",1014718,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",337384,"A",,"A",,"A",,"A",,"A",,"A",,"R",339316,"R",0,"R",2768846,"R",1014718,"R",969578,"R",0,"R",0,"R",0,"R",784550,1 ,"R",329867,"R",2759611,"R",102932,"R",5217,1 ,"R",9449,"R",235683,"R",30194,"R",12377,"R",722370,"R",296733,"R",315988,"Z",0,"Z",0,"R",0,"R",1335091,"R",997707,"R",0,"R",997707,"R",337384,"R",537254,"R",537254,"R",0,"R",151175,"R",151175,"Z",0,"R",309278,"R",309278,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
383525,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",900000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"Z",0,"A",,"R",0,"R",900000,"R",0,"R",0,"R",0,"R",269112,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",269112,"R",1169112,"A",,"A",,"A",,"R",180888,"R",180888,"R",1350000,"R",355000,"R",275000,"R",0,"Z",0,"R",0,"Z",0,"R",185000,"Z",0,"R",95000,"Z",0,"R",120000,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",755000,"R",275000,"R",250000,"R",26000,"R",0,"R",0,"R",204000,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",269112,"R",0,"R",0,"R",65000,"R",0,"R",0,"R",334112,"R",334112,"R",0,"R",334112,"R",0,"R",269112,"R",269112,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",65000,"R",65000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
383996,"R",4645168,"R",8298128,"R",0,"R",8298128,"R",12943296,"R",0,"R",0,"R",847468,"R",847468,"R",0,"R",0,"R",0,"R",847468,"R",0,"R",8298128,"R",404700,"R",0,"R",3393000,"R",12095828,"R",0,"R",63226,"R",5693122,"R",695956,"R",3943973,"R",10396277,"R",2098149,"R",0,"R",0,"R",8733559,"R",6421489,"R",2312070,"R",9783758,"R",0,"R",12095828,"R",533621,"R",1871171,"R",211619,"R",2882,"R",0,"R",2882,"R",0,"A",,"R",0,"A",,"R",171556,"R",2790849,"R",0,"R",2125302,"R",1365267,"R",697287,"R",0,"R",0,"R",66746,"R",0,"R",0,"R",4254602,"R",7045451,"R",1688108,"R",0,"R",0,"R",0,"R",1688108,"R",8733559,"R",1441721,"R",936025,"R",0,"R",0,"R",1795864,"R",937660,"R",238672,"R",154315,"R",238673,"R",208397,"R",1382269,"R",693867,"R",611593,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",712697,"R",92353,"R",6421489,"R",3022617,"R",971538,"R",194328,"R",214929,"R",0,"R",2018077,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",570974,"R",108546,"R",44496,"R",0,"R",43986,"R",54724,"R",822726,"R",211133,"R",0,"R",211133,"R",611593,"R",161675,"R",161675,"R",0,"R",8908,"R",8908,"R",0,"R",12599,"R",12599,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27951,"R",27951,"R",0,1 ,"R",302305,"R",616844,"R",314539,"R",323144,"R",10074,"R",-18679,"R",0,"R",2312070,"R",8733559,"R",2312070,"R",12095828,"R",404700,"R",0,"R",6421489
384333,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9517940,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",373267,"A",,"R",0,"A",,"R",8269,"R",9899476,"R",0,"R",648728,"R",35035023,"R",18750732,"R",75071,"R",23357,"R",595627,"R",0,"R",0,"R",55128538,"R",65028014,"R",0,"R",0,"R",0,"R",0,"R",0,"R",65028014,"R",23782098,"R",16025763,"R",0,"R",0,"R",162510,"R",107911,"R",7796350,"R",4588980,"R",6350557,"R",3831925,"R",9677765,"R",4265931,"R",11997559,"R",1620371,"R",458371,"A",,"A",,"A",,"A",,"R",12343,"R",0,"R",61399553,"R",29278881,"R",8284090,"R",4619133,"R",3628325,"R",0,"R",15589124,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",14756215,"R",268875,"R",75071,"R",0,"R",4842493,"R",0,"R",19942654,"R",7945095,"R",0,"R",7945095,"R",11997559,"R",5878833,"R",5878833,"R",0,"R",107119,"R",107119,"R",0,"R",29908,"R",29908,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1929235,"R",1929235,"R",0,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
384342,"R",65454925,"R",95684806,"R",5482148,"R",101166954,"R",166621879,"R",2010306,"R",9083419,"R",5962363,"R",15045782,"R",53024643,"R",18991760,"R",72016403,"R",87062185,"R",29710590,"R",49683886,"R",6170688,"R",0,"R",-3995164,"R",51859410,"R",4481528,"R",19295240,"R",121213674,"R",15378684,"R",495524,"R",160864650,"R",60202792,"R",0,"R",0,"R",67803041,"R",62485987,"R",5317054,"R",46542356,"R",0,"R",51859410,"R",9011020,"R",0,"R",0,"R",0,"R",0,"R",0,"R",391884,"A",,"R",0,"A",,"R",15214304,"R",24617208,"R",0,"R",5704629,"R",26278569,"R",10052723,"R",0,"R",0,"R",78991,"R",561598,"R",509323,"R",43185833,"R",67803041,"R",0,"R",0,"R",0,"R",0,"R",0,"R",67803041,"R",25384658,"R",11495383,"R",0,"R",0,"R",4187372,"R",1090495,"R",3489758,"R",1024339,"R",5630108,"R",2052524,"R",13203558,"R",4142224,"R",5137089,"R",3743227,"R",856713,"A",,"A",,"A",,"A",,"R",1710217,"R",789350,"R",62485987,"R",21451028,"R",4089582,"R",4825137,"R",4600676,"R",1653184,"R",25866380,2 ,"A",,"A",,"A",,"A",,1 ,"R",1634050,"R",18323664,"R",2985841,"R",878700,"R",4898824,"R",257689,"R",8346774,"R",0,"R",0,"R",0,"R",13503287,"R",7747390,"R",618808,"R",8366198,"R",5137089,"R",4898824,"R",4898824,"R",0,"R",1262835,"R",1262835,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2204539,"R",1585731,"R",618808,1 ,"R",7501149,"R",7867124,"R",365975,"R",1257273,"R",329359,"R",-1199701,"R",-20956,"R",5703985,"R",69389673,"R",5703985,"R",54364066,"R",0,"R",0,"R",63685688
389860,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1557839,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"Z",0,"A",,"R",0,"R",1557839,"R",202563,"R",705148,"Z",0,"R",620372,"R",187449,"Z",0,"R",0,"R",74813,"R",0,"R",1790345,"R",3348184,"A",,"A",,"A",,"R",0,"R",0,"R",3348184,"R",2566706,"R",1085452,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",63808,"R",39883,"R",492269,"R",298204,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",3122783,"R",1423539,"R",530845,"R",0,"R",0,"R",0,"R",1168399,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",620372,"R",159866,"R",252666,"R",52000,"R",0,"R",0,"R",1084904,"R",1084904,"R",0,"R",1084904,"R",0,"R",620372,"R",620372,"R",0,"R",159866,"R",159866,"R",0,"R",0,"R",0,"R",0,"R",52000,"R",52000,"R",0,"R",0,"R",0,"R",0,"R",252666,"R",252666,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
390905,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1388047,"R",0,"R",496890,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",12,"R",1884949,"R",0,"R",0,"R",0,"R",439831,"R",0,"R",0,"R",0,"R",0,"R",0,"R",439831,"R",2324780,"A",,"A",,"A",,"R",1,"R",1,"R",2324781,"R",1255072,"R",812775,"R",0,"R",0,"R",0,"R",0,"R",1205059,"R",619659,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",2577660,"R",0,"R",5037791,"R",1432434,"R",464558,"R",0,"R",0,"R",0,"R",3140799,1 ,"R",256656,"R",2577660,"R",662423,"R",455793,2 ,"A",,"A",,"A",,"A",,"R",439831,"R",0,"R",0,"R",0,"R",0,"R",0,"R",439831,"R",439831,"R",0,"R",439831,"R",0,"R",439831,"R",439831,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,-2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
395362,"R",6843682,"R",39177280,"R",0,"R",39177280,"R",46020962,"R",5234214,"R",770721,"R",2474047,"R",3244768,"R",34983904,"R",0,"R",34983904,"R",38228672,"R",1315572,"R",22432028,"R",1039118,"R",0,"R",-11760214,"R",11710932,"R",264667,"R",15197681,"R",31228750,"Z",0,"R",57601,"R",46748699,"R",11488283,"R",0,"R",0,"R",27882928,"R",27977371,"R",-94443,"R",11805375,"R",0,"R",11710932,"R",317243,"R",168745,"R",5483722,"R",580110,"R",580110,"Z",0,"Z",0,"A",,"Z",0,"A",,"R",0,"R",6549820,"Z",0,"R",12143321,"R",3043244,"R",5502408,"Z",0,"Z",0,"R",0,"R",109934,"R",0,"R",20798907,"R",27348727,"R",0,"R",0,"R",0,"R",534201,"R",534201,"R",27882928,"R",8832415,"R",4803370,"R",509809,"R",220000,"Z",0,"Z",0,"R",969688,"R",761761,"R",3052609,"R",1697312,"R",3679463,"R",2082110,"R",4803059,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",6130328,"R",1682832,"R",27977371,"R",11247385,"R",5823013,"R",361180,"R",1341532,"R",702946,"R",8501315,1 ,"R",1074949,"R",14902298,"R",1230459,"R",4707340,1 ,"R",205655,"R",1456754,"R",85113,"R",205655,"R",3335628,"R",748133,"R",726298,"Z",0,"Z",0,"R",0,"R",4810059,"R",7000,"R",0,"R",7000,"R",4803059,"R",7000,"R",7000,"R",0,"R",0,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",-3169969,"R",27882928,"R",-94443,"R",11710932,"R",0,"R",0,"R",27977371
399212,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4035753,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1107993,"A",,"R",0,"A",,"R",0,"R",5143746,"R",0,"R",23256241,"R",25371693,"R",10549932,"R",39878738,"R",0,"R",0,"R",1935502,"R",1218725,"R",102210831,"R",107354577,"R",9560347,"R",300652,"R",0,"R",1173609,"R",11034608,"R",118389185,"R",28390731,"R",19413432,"R",0,"R",0,"R",1070652,"R",133064,"R",3946357,"R",2715534,"R",13870195,"R",10523881,"R",5120315,"R",1811082,"R",9630079,"R",2576812,"R",671556,"A",,"A",,"A",,"A",,"R",17442863,"R",37683,"R",82048004,"R",35306232,"R",21203790,"R",1895511,"R",4743067,"R",4194688,"R",14704716,1 ,"R",8831857,"R",60672453,"R",3739553,"R",16243462,1 ,"R",1126708,"R",30604018,"R",11062673,"R",5353210,"R",6825207,"R",874433,"R",5696463,"R",0,"R",0,"R",0,"R",13396103,"R",3766024,"R",0,"R",3766024,"R",9630079,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",3766024,"R",3766024,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,1 ,"R",1812559,"R",1867218,"R",54659,"R",598595,"R",78495,"R",622431,"R",-1244862,"A",,"A",,"A",,"A",,"A",,"A",,"A",
403469,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",928081,"R",0,"R",0,"R",0,"R",0,"R",0,"R",245522,"A",,"R",174674,"A",,"R",0,"R",1348277,"R",417852,"R",4997443,"R",1471670,"R",1247793,"R",0,"R",0,"R",108510,"R",101545,"R",89572,"R",8434385,"R",9782662,"R",0,"R",0,"R",0,"R",13170,"R",13170,"R",9795832,"R",1998017,"R",1885179,"R",0,"R",0,"R",55711,"R",31235,"R",91156,"R",66904,"R",738580,"R",499671,"R",1574788,"R",699691,"R",679766,"R",899189,"R",316983,"A",,"A",,"A",,"A",,"R",3488859,"R",171484,"R",9526066,"R",3671147,"R",3358747,"R",195267,"R",327052,"R",24844,"R",1949009,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",864063,"R",227750,"R",129661,"R",0,"R",26319,"R",994338,"R",2242131,"R",1562365,"R",0,"R",1562365,"R",679766,"R",356226,"R",356226,"R",0,"R",26263,"R",26263,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1179876,"R",1179876,"R",0,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
403478,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1074620,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",284289,"A",,"R",202254,"A",,"R",0,"R",1561163,"R",483829,"R",5704975,"R",1704039,"R",1753886,"R",0,"R",0,"R",125643,"R",117578,"R",103713,"R",9993663,"R",11554826,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11554826,"R",2213494,"R",2182839,"R",0,"R",0,"R",64507,"R",36166,"R",105549,"R",77468,"R",855198,"R",578566,"R",1823439,"R",810169,"R",1327867,"R",1041167,"R",367032,"A",,"A",,"A",,"A",,"R",4139728,"R",198562,"R",11570949,"R",4250802,"R",3889075,"R",226099,"R",378691,"R",28767,"R",2797515,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",1161734,"R",298377,"R",133524,"R",0,"R",160251,"R",745754,"R",2499640,"R",1171773,"R",0,"R",1171773,"R",1327867,"R",476598,"R",476598,"R",0,"R",35138,"R",35138,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",660037,"R",660037,"R",0,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
403487,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1221159,"R",0,"R",0,"R",0,"R",0,"R",0,"R",323056,"A",,"R",229834,"A",,"R",0,"R",1774049,"R",549805,"R",8406413,"R",1936408,"R",1702363,"R",0,"R",0,"R",142777,"R",133611,"R",117857,"R",12989234,"R",14763283,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14763283,"R",4124019,"R",2480499,"R",0,"R",0,"R",73304,"R",41098,"R",119942,"R",88031,"R",1041229,"R",657462,"R",2397742,"R",920647,"R",473962,"R",1183144,"R",417082,"A",,"A",,"A",,"A",,"R",4590601,"R",225638,"R",14003943,"R",4830457,"R",4419404,"R",256931,"R",430331,"R",32690,"R",4034130,2 ,"A",,"A",,"A",,"A",,2 ,"A",,"A",,"A",,"A",,"R",1215214,"R",322415,"R",139118,"R",0,"R",25616,"R",1740092,"R",3442455,"R",2968493,"R",0,"R",2968493,"R",473962,"R",494435,"R",494435,"R",0,"R",36453,"R",36453,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"Z",0,"R",0,"R",2437605,"R",2437605,"R",0,2 ,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
404426,"R",32309209,"R",19534867,"R",1089000,"R",20623867,"R",52933076,"R",2346215,"R",0,"R",2029954,"R",2029954,"R",0,"R",14410778,"R",14410778,"R",16440732,"R",975259,"R",20623867,"R",0,"R",0,"R",17239433,"R",37863300,"R",2091164,"R",0,"R",33692371,"R",3060544,"R",0,"R",38844079,"R",18220212,"R",0,"R",0,"R",25424332,"R",23891958,"R",1532374,"R",36330926,"R",0,"R",37863300,"R",6251945,"R",0,"R",0,"R",1111378,"R",0,"R",1111378,"R",17617,"A",,"R",0,"A",,"R",273056,"R",7653996,"R",0,"R",3105700,"R",8722174,"R",4767709,"R",705210,"R",0,"R",0,"R",467013,"R",2530,"R",17770336,"R",25424332,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25424332,"R",7221407,"R",4560414,"R",0,"R",0,"R",161505,"R",98682,"R",3643432,"R",1921068,"R",3958477,"R",2371325,"R",4291740,"R",2281560,"R",2281624,"R",27539,"R",0,"A",,"A",,"A",,"A",,"R",2306234,"R",0,"R",23891958,"R",11233049,"R",4759066,"R",1737444,"R",1233395,"R",0,"R",4929004,1 ,"R",2170537,"R",12889421,"R",935814,"R",2047026,1 ,"R",135697,"R",943229,"R",39445,"R",299189,"R",2881237,"R",698013,"R",18257,"R",0,"R",8120,"R",205422,"R",3811049,"R",1529425,"R",0,"R",1529425,"R",2281624,"R",1156279,"R",1156279,"R",0,"R",280122,"R",280122,"R",0,"R",7327,"R",7327,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",85697,"R",85697,"R",0,1 ,"R",737304,"R",785641,"R",48337,"R",33720,"R",36352,"R",-21735,"R",0,"R",-16237962,"R",25424332,"R",1532374,"R",36330926,"R",17239433,"R",0,"R",23891958
404480,"R",24674172,"R",70277031,"R",5883449,"R",76160480,"R",100834652,"R",4054783,"R",814044,"R",3268189,"R",4082233,"R",5887951,"R",13205755,"R",19093706,"R",23175939,"R",797926,"R",69068400,"R",0,"R",0,"R",11847170,"R",80915570,"R",2448021,"R",3974653,"R",106654725,"R",25846212,"R",2991002,"R",141914613,"R",66196559,"R",0,"R",0,"R",49818005,"R",50281320,"R",-463315,"R",81378885,"R",0,"R",80915570,"R",0,"R",15871205,"R",2612506,"R",3949422,"R",0,"R",3949422,"R",0,"A",,"R",2664944,"A",,"R",0,"R",25098077,"R",0,"R",23615565,"R",0,"R",59274,"R",0,"R",0,"R",0,"R",323310,"R",476034,"R",24474183,"R",49572260,"R",186471,"R",0,"R",0,"R",59274,"R",245745,"R",49818005,"R",0,"R",0,"R",47631959,"R",24480901,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",2649361,"R",0,"R",50281320,"R",24480901,"R",8044512,"R",405468,"R",2920245,"R",145561,"R",14284633,1 ,"R",1772083,"R",11424765,"R",797926,"R",4000442,1 ,"R",877278,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1 ,"R",3873009,"R",3803802,"R",-69207,"R",1472215,"R",50644,"R",-1592066,"R",0,"R",25877,"R",50636938,"R",1196103,"R",94114923,"R",23329527,"R",6701995,"R",49607596
